time,class,RMS_ch1,MAV_ch1,RMS_ch2,MAV_ch2,RMS_ch3,MAV_ch3,RMS_ch4,MAV_ch4,RMS_ch5,MAV_ch5,RMS_ch6,MAV_ch6,RMS_ch7,MAV_ch7,RMS_ch8,MAV_ch8
30163,6,0.0001053488303166694,6.776953624810123e-05,8.533901038614482e-05,6.793198494668473e-05,3.273515011721729e-05,2.643438458673866e-05,6.441982427692213e-05,4.617146066682866e-05,0.0001772361813417685,0.00013382748000846664,0.00016128808355333617,0.00012538484497155204,0.0001467927041990436,0.00011153834109367135,0.00018250536827781063,0.00015927454865213804
30216,6,0.000178705925107135,0.00013397430483671276,0.00013838058739962318,0.00012007364874284106,3.6554997293277965e-05,3.190419060029101e-05,4.145345043125851e-05,3.080544679476297e-05,0.00010650854887226192,8.727535153055738e-05,0.00012576965524622034,8.980051414303524e-05,9.566850091301681e-05,6.633929006384896e-05,0.00011673996568434517,9.220976944929589e-05
30269,6,0.00034732579626975385,0.0003100939331524498,0.0002119395030663492,0.00019664877776442175,3.940117076164955e-05,3.3016061974750104e-05,4.069291125226656e-05,3.410752412415496e-05,9.132528047689075e-05,8.517969938790097e-05,6.782230817694612e-05,6.118676151351255e-05,8.905378442433755e-05,7.20750790301359e-05,8.833945758911438e-05,7.541361908639695e-05
30321,6,0.00031693352996289766,0.0002487993935168966,0.0002074789114418362,0.00017002741598668624,4.042607441413456e-05,3.2301075221407073e-05,4.146949598678242e-05,3.592962803617336e-05,8.121638360804507e-05,7.276788139037334e-05,6.637411518031984e-05,5.675627208092313e-05,8.903924899370449e-05,6.777818206853387e-05,6.854511170875084e-05,5.202137593977178e-05
30373,6,0.00014457922121633297,0.00010327920168262469,0.00012915421572772486,8.509596667013741e-05,3.6349479771817015e-05,2.6684364408098736e-05,4.081861731114627e-05,3.299797877111903e-05,7.503928592196855e-05,5.441425959222464e-05,5.093783978482535e-05,3.557937265386388e-05,0.0001013034120242928,5.9370410955034484e-05,7.233628171264463e-05,4.294858987346716e-05
30424,6,0.00011798704490904742,7.45291892362943e-05,7.426600461373334e-05,5.5653420346386676e-05,3.559862694273855e-05,2.384256975529397e-05,4.283211055399015e-05,3.2213816438740776e-05,6.268019151049029e-05,3.86508138589451e-05,3.3768754276342244e-05,2.805588723722247e-05,9.935379561592593e-05,5.4789680212306254e-05,8.153029628559415e-05,5.2659685361449544e-05
30476,6,9.56385237661869e-05,7.464464618377147e-05,6.66345848239049e-05,6.054767840580158e-05,5.778730892488326e-05,4.473077594219054e-05,5.5924671757470113e-05,4.440950041570846e-05,5.94197515363174e-05,4.5130552620819395e-05,6.240311385061048e-05,5.1528947246780104e-05,3.886683220735604e-05,2.3595461760076377e-05,6.944501068093758e-05,5.441363743715486e-05
30527,6,8.685262547784817e-05,6.520196794428018e-05,6.235427820814187e-05,4.7476545526665674e-05,5.0428914110036254e-05,3.5999062734016426e-05,4.5250566703391505e-05,3.2333856860044077e-05,5.575853452752475e-05,4.329472172054598e-05,6.50805769409625e-05,5.190131494237702e-05,3.803326122021619e-05,2.515258000442987e-05,9.565280117486289e-05,7.939091704356855e-05
30580,6,6.529617022204144e-05,4.530529674887272e-05,4.724518195328609e-05,3.173597441032291e-05,1.8000160618685023e-05,1.3816474294858838e-05,3.3342432057178995e-05,2.3585614833888112e-05,6.475843026361477e-05,4.6876264593870424e-05,4.701942908935474e-05,3.789375661913165e-05,6.725000640258893e-05,4.790692581896955e-05,0.00011074949095593916,8.880691302153128e-05
30631,6,6.562106032790691e-05,4.9979820186891986e-05,3.913438899833871e-05,2.782567389836687e-05,1.7201442622600427e-05,1.1856403480925394e-05,3.329277822361718e-05,2.254065605527708e-05,7.365427444395184e-05,5.8659642484893326e-05,4.3614999296319385e-05,3.4153874314449774e-05,0.00011407234359779109,9.095290839807587e-05,0.00018861767418931622,0.00014862894273098043
30684,6,8.953357952268869e-05,6.772052407444192e-05,3.318957042045552e-05,2.4742311876959514e-05,3.702245615905106e-05,2.880008944903009e-05,7.198266252284277e-05,5.31917687117766e-05,0.00015841448570583474,0.0001282074721905933,7.949715675087452e-05,6.41392901673097e-05,0.00014710848258161173,0.00012065372033497678,0.00019076747701661262,0.00015059040083326725
30735,6,0.00012669147230579022,0.00011030217246008978,3.835194641062094e-05,2.9710021447307768e-05,6.89349816481288e-05,5.655816771655722e-05,8.208722121422705e-05,7.208867023786918e-05,0.00016791905648286669,0.0001436154468151321,8.931429142431694e-05,7.893782266909885e-05,0.00014029708587682128,0.00011285871169720957,9.063428311033377e-05,6.81224017260777e-05
30789,6,0.0001804460421636537,0.00016200836207529032,9.522289476097948e-05,7.411659452603466e-05,6.46071990970543e-05,4.706985872252915e-05,4.762663073396898e-05,3.593076742247497e-05,8.227166397950156e-05,6.125571495637113e-05,5.314342018106831e-05,4.045070862821346e-05,0.00010170976565872061,7.502014192571743e-05,8.947753050038369e-05,7.03370971914339e-05
30840,6,0.00016461344340642175,0.00013256981671606785,0.0001022787613293056,7.94031207611474e-05,3.345164552045272e-05,2.3315465320214458e-05,3.3141734187253304e-05,2.0787603003220957e-05,8.747008918871399e-05,5.536796538689276e-05,5.873153601934566e-05,3.617683681060318e-05,8.869289831875089e-05,6.54453792686447e-05,0.00010644182985322901,8.484562904362924e-05
30893,6,6.364876348736125e-05,4.3124656742496366e-05,6.61556496621854e-05,4.743652985164215e-05,3.042567083700163e-05,2.0800815992659907e-05,3.675227765588402e-05,2.7335537669306045e-05,0.00010386078391604019,7.301376581571027e-05,6.493373595875925e-05,3.7730333311967754e-05,8.364077805074767e-05,6.95255282061833e-05,8.978547106629035e-05,7.563058360490211e-05
30946,6,8.354800369592563e-05,5.6386437648465894e-05,7.979790185192411e-05,6.229469716050921e-05,3.278802130519895e-05,2.5456903495897596e-05,3.511410023626626e-05,2.9713086097633056e-05,7.011483823293907e-05,4.361529677460587e-05,3.960985909369265e-05,2.338862923717616e-05,6.361560804021787e-05,5.552438836718979e-05,0.00010588626859849217,8.602456204148918e-05
30997,6,0.00010398466894900615,7.17397114714046e-05,8.02965231729865e-05,5.764636456320572e-05,3.0311728849121503e-05,2.4373695220893036e-05,2.4494560345982386e-05,2.02608280453786e-05,2.9751435552729327e-05,2.2594233996277908e-05,2.7891083414029195e-05,2.1990226874533515e-05,5.9386574178794974e-05,4.5596413419721785e-05,0.0001510531777437243,0.0001216736373613257
31048,6,0.0001633278163349977,9.649173040423812e-05,0.00010250923845870068,6.552879289607791e-05,3.082391553108576e-05,2.6082214167282204e-05,2.778638930803945e-05,2.1353672398307477e-05,4.514089657175986e-05,3.572713225163904e-05,2.862464589157518e-05,2.0533043319004364e-05,6.172802414323837e-05,4.363454240706284e-05,0.00014039847651622139,0.00011410909969428253
31099,6,0.00016363060499167633,0.00010529664018187063,0.00011353940376664235,7.833935245982883e-05,4.109786785952621e-05,2.849838898820349e-05,3.0312008902604206e-05,2.2181567188964747e-05,3.921166067138047e-05,2.8252188374736118e-05,2.2467519418940873e-05,1.3636529993707363e-05,5.890742917060638e-05,4.3489965798021245e-05,7.696154874021083e-05,5.8973130064393466e-05
31151,6,0.0001451640435716739,0.00011550733113132711,0.00011538928987229494,9.212260863993216e-05,4.371977118491207e-05,2.9736147385417982e-05,2.9747046838094633e-05,2.251653534211052e-05,2.73390887403762e-05,1.9496958035569246e-05,2.4902713229692117e-05,1.5050686380386215e-05,5.1038845324557174e-05,3.7011936031316105e-05,0.0001013450839071202,7.666102730008918e-05
31202,6,0.0001599515794707785,0.00013744952772283905,0.0001095782189387137,9.011867138105021e-05,4.5565949193529326e-05,3.075007315668136e-05,5.03345138546659e-05,2.8957722740458526e-05,5.538931654568085e-05,3.1558958372324336e-05,4.5801073777214126e-05,3.271211435534244e-05,5.536078173936558e-05,4.015256463556265e-05,0.00011656244971613757,0.00010116781949208426
31254,6,0.00010184346949612085,7.581762908322363e-05,7.262402971432226e-05,5.7864515620917294e-05,3.6971159903516246e-05,1.966210632356619e-05,4.672211335904131e-05,2.2161463873056564e-05,6.569555626981126e-05,4.7567248166967716e-05,6.432731085764177e-05,5.0572028012720185e-05,6.13198267339003e-05,4.878300271886947e-05,7.605233672783169e-05,6.369922823656378e-05
31306,6,4.359324686022032e-05,2.960414676686219e-05,4.850622338144099e-05,3.330997350820862e-05,1.4948472651878917e-05,9.813872966151944e-06,2.1464045128019085e-05,1.3713597813273528e-05,4.424464453796541e-05,3.402811370733143e-05,5.1905043512413215e-05,3.514690004463851e-05,5.2064136839060856e-05,4.194404758927109e-05,7.631560014118065e-05,5.405728735421568e-05
31360,6,6.264412352599807e-05,4.2255355284168446e-05,4.285174240092558e-05,2.897022841818829e-05,3.223588537839437e-05,2.024696322505667e-05,1.8811723096876664e-05,1.2318241011594286e-05,2.3025170634093756e-05,1.6503322141949056e-05,2.1533544458062492e-05,1.771227911006847e-05,4.80685667199499e-05,3.792025365417264e-05,0.00010021113287163461,7.548765468219678e-05
31411,6,0.0001098991938995478,8.215160911897169e-05,0.00011457044608591378,8.506062233852434e-05,3.9747033306167846e-05,3.065181374060752e-05,1.6986882728437722e-05,1.364596055235671e-05,4.606038957443757e-05,3.6284774888409406e-05,3.951022373164237e-05,3.2828203172992324e-05,4.950267110289636e-05,3.9545363785739564e-05,0.00013108320681170003,0.00010844612232154497
31465,6,0.00010136292956725033,6.909804242654042e-05,0.0001139955313767197,8.439936025767537e-05,3.4150197379025244e-05,2.8683124063475205e-05,2.1863726886678527e-05,1.6498633653557488e-05,5.171536224982652e-05,4.433571604640291e-05,4.3371401978296775e-05,3.640031147877591e-05,3.643783658848981e-05,2.8071724666215604e-05,0.00015537295201153604,0.0001446392613104999
31518,6,6.464427086516478e-05,4.538341905950192e-05,5.822797938309028e-05,4.170259212157953e-05,2.957491267837192e-05,2.0374559371353682e-05,2.514815476321953e-05,1.8481097152825147e-05,4.7888961287604896e-05,3.7755685942256195e-05,6.180785022942762e-05,4.725831239719141e-05,1.8130269552227643e-05,1.4375542233008211e-05,0.00011623974793566992,9.442732489789038e-05
31573,6,6.55387393199803e-05,4.929937222963491e-05,5.610287062943351e-05,4.0689424826331865e-05,2.6609248427195823e-05,1.8461208746537283e-05,2.948355684994906e-05,2.176050573271615e-05,5.492803303678018e-05,4.226419314156727e-05,9.324546788350273e-05,7.145124119192235e-05,3.9418329748300674e-05,2.6775389596312548e-05,5.115827923157033e-05,4.110022990786888e-05
31625,6,5.928475229939781e-05,4.572198998203102e-05,3.8750994491534255e-05,2.9431938348491773e-05,2.1890983134900034e-05,1.7620745806918238e-05,2.579436847611731e-05,1.7869020978209178e-05,4.8660136132022625e-05,3.8530505665144074e-05,7.564193028380412e-05,4.7191156571257196e-05,4.0215752087573047e-05,2.873952839646462e-05,5.613210383881512e-05,4.578519491865067e-05
31678,6,0.0001166276391636459,8.759127387418048e-05,6.658537566385315e-05,4.061339771347124e-05,2.0074247563310175e-05,1.3317508782466602e-05,1.7479779991483734e-05,1.2948030556206794e-05,4.876346298935773e-05,3.9288001184110156e-05,3.861663602896149e-05,2.9281965664554782e-05,3.537184689514969e-05,2.752482334837683e-05,7.156408748756452e-05,5.600985477490275e-05
31729,6,0.00012670933175096624,9.850786410928521e-05,8.22360709275367e-05,5.7209323606431976e-05,3.1892629623838986e-05,2.5201340014213997e-05,1.6874845695616134e-05,1.0297631255675507e-05,4.2133996608619243e-05,2.9377193787956134e-05,4.793152495110694e-05,3.836966543154356e-05,3.763467176138014e-05,3.052985335763553e-05,8.19162677093182e-05,6.656398041562654e-05
31782,6,6.861631560566597e-05,4.671147397080116e-05,6.442281604723635e-05,4.936211489462782e-05,3.35593877343255e-05,2.9877926854945555e-05,2.5532694025533443e-05,1.807578427610333e-05,4.58176355892303e-05,3.271298765715677e-05,4.228726936312236e-05,3.352598842900226e-05,2.7268749030012416e-05,2.2151933840940884e-05,7.783494692503235e-05,5.9284736399464136e-05
31835,6,6.619743757461977e-05,4.614009224983155e-05,6.258484907551432e-05,5.071728618246458e-05,3.3840016215561305e-05,2.809914513688914e-05,3.0874220717340525e-05,2.5136409733127033e-05,5.027596514583211e-05,3.584861754355912e-05,3.484674734514867e-05,2.5774070611000365e-05,3.0598180729779586e-05,2.476421602014746e-05,8.115615992177879e-05,5.902415598156446e-05
31888,6,0.00010730507776326687,9.030084851457394e-05,7.05520694872832e-05,5.688255366923042e-05,4.4189538124186345e-05,3.287673711700849e-05,2.867347963619335e-05,2.2975454443425286e-05,4.1603348359606286e-05,3.263507677903254e-05,3.1924787044531796e-05,2.540796079139758e-05,4.1564383211467635e-05,3.353734146230425e-05,9.993285563346477e-05,7.450278539547747e-05
31940,6,9.454983512697657e-05,7.584225190288784e-05,7.238515096766651e-05,6.384428640096771e-05,3.718946289305143e-05,2.4834354084779482e-05,2.263890839860279e-05,1.792814607738814e-05,3.651439404858176e-05,3.063152265972105e-05,4.0046970759803335e-05,3.388555650663051e-05,4.5467710775248625e-05,3.76516466396189e-05,8.145358666597552e-05,5.275542218146722e-05
31994,0,6.472458417204856e-05,4.957168873553251e-05,7.44167790965138e-05,5.093221857423008e-05,3.675290764797962e-05,2.4406750851923622e-05,2.2531528503752465e-05,1.2157436624910351e-05,2.0954686159382256e-05,1.5222943891333427e-05,3.623813980095012e-05,2.625949557663558e-05,3.108260014375715e-05,2.168711148791058e-05,3.056447001662306e-05,2.3894749840519258e-05
32045,0,0.0001122647492958423,9.024791327095683e-05,7.519758062144364e-05,4.6340055716403517e-05,4.6886490632936695e-05,3.104771862863565e-05,3.0238926747131527e-05,2.0208936206089554e-05,4.8877366092006414e-05,3.590095035484203e-05,5.0062689014138804e-05,3.2342925294476005e-05,2.5080108735358415e-05,1.6913871735869663e-05,3.847454947047681e-05,3.231949179150378e-05
32098,0,0.00011975600165910728,9.973841598301714e-05,6.700877717395626e-05,5.0670508131980836e-05,6.128231559897938e-05,4.45002246986272e-05,3.3373444149970756e-05,2.8797396848449812e-05,5.45378938810134e-05,4.4476238047648426e-05,5.3612327886874133e-05,3.9017814604584893e-05,2.6797718249722587e-05,2.0249751617104597e-05,4.982827644383274e-05,3.8280214769470945e-05
32150,0,7.473678687540099e-05,5.524165202001743e-05,4.723697432372366e-05,3.1418905536653e-05,6.513815750881006e-05,5.388329496871715e-05,4.224036585055281e-05,3.461399909216342e-05,5.6986035449170515e-05,4.456034340005939e-05,3.056972914648453e-05,2.3093046200352416e-05,2.7145070304008815e-05,2.0454555608905093e-05,6.190972843690984e-05,4.294401509898436e-05
32204,0,3.505546608973777e-05,2.594364609347874e-05,4.035206067262548e-05,2.6350597902432175e-05,4.152162736940826e-05,3.11420949432892e-05,4.330588846304687e-05,3.0546953935293566e-05,5.918256162467305e-05,4.668023517293231e-05,2.3920865257163364e-05,1.7947057672704187e-05,3.998382522466346e-05,3.045476503377411e-05,7.535784691221643e-05,5.422214118683657e-05
32256,0,4.66847535383047e-05,3.136946457873769e-05,4.287619919566094e-05,2.9715411795806912e-05,2.549659141811735e-05,1.8965045310589697e-05,3.356745506905303e-05,2.2700169542163657e-05,4.2621534112925014e-05,3.507150660769429e-05,3.878522762628736e-05,3.009314246632307e-05,3.601071497983799e-05,2.517980204446849e-05,6.821065965757487e-05,5.047889075006606e-05
32308,0,7.704792669596725e-05,5.753447808318829e-05,4.6670078509095565e-05,3.5427676738474434e-05,2.9496334828699462e-05,2.3643725442752023e-05,3.1253147176876095e-05,2.3161161700187336e-05,4.953741091134008e-05,4.004545834990745e-05,5.3141497343159127e-05,4.2426181501306216e-05,2.768496067735198e-05,1.7072394004881657e-05,6.17086355349708e-05,4.6797507784150014e-05
32360,0,6.790161116297702e-05,4.7899485134504715e-05,4.2406149603242934e-05,3.2328073690352526e-05,3.1322985501067805e-05,2.644583274575151e-05,3.107529123585257e-05,2.2942892352896e-05,5.780776245134274e-05,4.883609470428149e-05,5.276514956745242e-05,4.329471989528505e-05,3.7097275271714054e-05,2.6058454742890418e-05,0.00011395693115399484,8.775943987629383e-05
32413,0,2.653667373370082e-05,1.74733904410294e-05,2.3730663240407614e-05,1.8022757906317903e-05,2.501055462206733e-05,1.995405882379362e-05,2.213783293821442e-05,1.7110464170536738e-05,4.233309093690743e-05,3.262592458508352e-05,3.56717936714369e-05,2.756345773222067e-05,3.381727973280305e-05,2.677201920361364e-05,0.00011524795297663309,9.168192072950938e-05
32466,0,1.7195704790678557e-05,1.13122876010262e-05,1.6023528239518288e-05,1.0592102716082979e-05,1.609743906012508e-05,1.2022791724524534e-05,1.091554222646357e-05,9.323931229394849e-06,1.961826865925728e-05,1.2760321531098534e-05,2.5232794339820657e-05,1.6989940654520374e-05,2.7591807594794384e-05,2.220956333321329e-05,5.6815515197052647e-05,4.290905660405924e-05
32519,0,1.4136917844066252e-05,1.0672357822151482e-05,1.7507813039181756e-05,1.1903025397445676e-05,1.7123443146697108e-05,1.145974150476254e-05,1.479351229600241e-05,1.0863930941608917e-05,1.673882588900593e-05,1.0599681367845265e-05,2.327879526286467e-05,1.4074702766713193e-05,2.922342571390106e-05,2.3163031952695767e-05,2.3588333610749762e-05,2.033181287809675e-05
32571,0,1.2747226701172691e-05,1.0028147609272944e-05,2.1629208348073958e-05,1.5191547865804678e-05,2.3436563236314614e-05,1.758559647897358e-05,2.0648616149100013e-05,1.6277864148813664e-05,1.0979045561171907e-05,9.233281745346171e-06,8.693885288878685e-06,7.1757157270669475e-06,2.0082168469147397e-05,1.2972504837121136e-05,1.7521046053675854e-05,1.231526258208387e-05
32624,0,9.58993453818663e-06,6.8549788277409564e-06,2.586328951102113e-05,1.6808684396619288e-05,3.345087209157811e-05,2.648363557278209e-05,1.7447039426957485e-05,1.2902267577444808e-05,1.1761276319518768e-05,9.731750790946217e-06,9.103703884560163e-06,7.787947921538794e-06,7.853697571377392e-06,4.752423003220372e-06,7.068767827667015e-06,4.487010350893566e-06
32678,0,9.512689118328576e-06,6.858941911538519e-06,3.220319917389549e-05,2.4765678698723477e-05,3.831373991355547e-05,3.170864505275503e-05,1.4963223480258024e-05,1.2067619455709932e-05,9.786978612441643e-06,6.856161163895305e-06,6.993517077155918e-06,5.510997195203941e-06,5.595452829587847e-06,3.697764788781621e-06,6.934996500407011e-06,5.5778060873487336e-06
